Module,Dependency,License,Url
akarion-compliance-cloud,lodash.includes@4.3.0,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.isboolean@3.0.3,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.isequal@4.5.0,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.isfunction@3.0.9,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.isinteger@4.0.4,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.isnil@4.0.0,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.isnumber@3.0.3,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.isplainobject@4.0.6,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.isstring@4.0.1,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.isundefined@3.0.1,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.kebabcase@4.1.1,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.mapvalues@4.6.0,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.memoize@4.1.2,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.once@4.1.1,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.sortby@4.7.0,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.template@4.5.0,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.templatesettings@4.2.0,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.topath@4.5.2,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.transform@4.6.0,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.truncate@4.4.2,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash.uniq@4.5.0,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,lodash@4.17.21,MIT,https://github.com/lodash/lodash
akarion-compliance-cloud,log-symbols@2.2.0,MIT,https://github.com/sindresorhus/log-symbols
akarion-compliance-cloud,log-symbols@4.1.0,MIT,https://github.com/sindresorhus/log-symbols
akarion-compliance-cloud,log-update@4.0.0,MIT,https://github.com/sindresorhus/log-update
akarion-compliance-cloud,loglevel@1.7.1,MIT,https://github.com/pimterry/loglevel
akarion-compliance-cloud,longest-streak@2.0.4,MIT,https://github.com/wooorm/longest-streak
akarion-compliance-cloud,loose-envify@1.4.0,MIT,https://github.com/zertosh/loose-envify
akarion-compliance-cloud,loud-rejection@1.6.0,MIT,https://github.com/sindresorhus/loud-rejection
akarion-compliance-cloud,lower-case@1.1.4,MIT,https://github.com/blakeembrey/lower-case
akarion-compliance-cloud,lru-cache@4.1.5,ISC,https://github.com/isaacs/node-lru-cache
akarion-compliance-cloud,lru-cache@5.1.1,ISC,https://github.com/isaacs/node-lru-cache
akarion-compliance-cloud,lru-cache@6.0.0,ISC,https://github.com/isaacs/node-lru-cache
akarion-compliance-cloud,lru-queue@0.1.0,MIT,https://github.com/medikoo/lru-queue
akarion-compliance-cloud,lru_map@0.3.3,MIT,https://github.com/rsms/js-lru
akarion-compliance-cloud,magic-string@0.25.1,MIT,https://github.com/rich-harris/magic-string
akarion-compliance-cloud,make-dir@2.1.0,MIT,https://github.com/sindresorhus/make-dir
akarion-compliance-cloud,make-dir@3.1.0,MIT,https://github.com/sindresorhus/make-dir
akarion-compliance-cloud,make-error@1.3.6,ISC,https://github.com/JsCommunity/make-error
akarion-compliance-cloud,makeerror@1.0.11,BSD-3-Clause,https://github.com/daaku/nodejs-makeerror
akarion-compliance-cloud,map-cache@0.2.2,MIT,https://github.com/jonschlinkert/map-cache
akarion-compliance-cloud,map-obj@1.0.1,MIT,https://github.com/sindresorhus/map-obj
akarion-compliance-cloud,map-obj@4.2.1,MIT,https://github.com/sindresorhus/map-obj
akarion-compliance-cloud,map-visit@1.0.0,MIT,https://github.com/jonschlinkert/map-visit
akarion-compliance-cloud,markdown-it-anchor@5.3.0,Unlicense,https://github.com/valeriangalliat/markdown-it-anchor
akarion-compliance-cloud,markdown-it-link-attributes@2.1.0,MIT,https://github.com/crookedneighbor/markdown-it-link-attributes
akarion-compliance-cloud,markdown-it@12.3.2,MIT,https://github.com/markdown-it/markdown-it
akarion-compliance-cloud,mathml-tag-names@2.1.3,MIT,https://github.com/wooorm/mathml-tag-names
akarion-compliance-cloud,md5.js@1.3.5,MIT,https://github.com/crypto-browserify/md5.js
akarion-compliance-cloud,mdast-util-from-markdown@0.8.4,MIT,https://github.com/syntax-tree/mdast-util-from-markdown
akarion-compliance-cloud,mdast-util-to-markdown@0.6.2,MIT,https://github.com/syntax-tree/mdast-util-to-markdown
akarion-compliance-cloud,mdast-util-to-string@2.0.0,MIT,https://github.com/syntax-tree/mdast-util-to-string
akarion-compliance-cloud,mdn-data@2.0.14,CC0-1.0,https://github.com/mdn/data
akarion-compliance-cloud,mdn-data@2.0.4,CC0-1.0,https://github.com/mdn/data
akarion-compliance-cloud,mdurl@1.0.1,MIT,https://github.com/markdown-it/mdurl
akarion-compliance-cloud,media-typer@0.3.0,MIT,https://github.com/jshttp/media-typer
akarion-compliance-cloud,memfs@3.2.0,Public Domain,https://github.com/streamich/memfs
akarion-compliance-cloud,memoizee@0.4.15,ISC,https://github.com/medikoo/memoizee
akarion-compliance-cloud,memory-fs@0.2.0,MIT,https://github.com/webpack/memory-fs
akarion-compliance-cloud,memory-fs@0.4.1,MIT,https://github.com/webpack/memory-fs
akarion-compliance-cloud,memory-fs@0.5.0,MIT,https://github.com/webpack/memory-fs
akarion-compliance-cloud,meow@3.7.0,MIT,https://github.com/sindresorhus/meow
akarion-compliance-cloud,meow@9.0.0,MIT,https://github.com/sindresorhus/meow
akarion-compliance-cloud,merge-descriptors@1.0.1,MIT,https://github.com/component/merge-descriptors
akarion-compliance-cloud,merge-source-map@1.0.4,MIT,https://github.com/keik/merge-source-map
akarion-compliance-cloud,merge-source-map@1.1.0,MIT,https://github.com/keik/merge-source-map
akarion-compliance-cloud,merge-stream@2.0.0,MIT,https://github.com/grncdr/merge-stream
akarion-compliance-cloud,merge2@1.4.1,MIT,https://github.com/teambition/merge2
akarion-compliance-cloud,merge@2.1.1,MIT,https://github.com/yeikos/js.merge
akarion-compliance-cloud,methods@1.1.2,MIT,https://github.com/jshttp/methods
akarion-compliance-cloud,microevent.ts@0.1.1,MIT,https://github.com/DirtyHairy/microevent
akarion-compliance-cloud,micromark@2.11.2,MIT,https://github.com/micromark/micromark
akarion-compliance-cloud,micromatch@3.1.10,MIT,https://github.com/micromatch/micromatch
akarion-compliance-cloud,micromatch@4.0.4,MIT,https://github.com/micromatch/micromatch
akarion-compliance-cloud,miller-rabin@4.0.1,MIT,https://github.com/indutny/miller-rabin
akarion-compliance-cloud,mime-db@1.45.0,MIT,https://github.com/jshttp/mime-db
akarion-compliance-cloud,mime-types@2.1.28,MIT,https://github.com/jshttp/mime-types
akarion-compliance-cloud,mime@1.6.0,MIT,https://github.com/broofa/node-mime
akarion-compliance-cloud,mime@2.4.7,MIT,https://github.com/broofa/mime
akarion-compliance-cloud,mimic-fn@1.2.0,MIT,https://github.com/sindresorhus/mimic-fn
akarion-compliance-cloud,mimic-fn@2.1.0,MIT,https://github.com/sindresorhus/mimic-fn
akarion-compliance-cloud,mimic-response@2.1.0,MIT,https://github.com/sindresorhus/mimic-response
akarion-compliance-cloud,min-indent@1.0.1,MIT,https://github.com/thejameskyle/min-indent
akarion-compliance-cloud,mini-css-extract-plugin@0.9.0,MIT,https://github.com/webpack-contrib/mini-css-extract-plugin
akarion-compliance-cloud,minimalistic-assert@1.0.1,ISC,https://github.com/calvinmetcalf/minimalistic-assert
akarion-compliance-cloud,minimalistic-crypto-utils@1.0.1,MIT,https://github.com/indutny/minimalistic-crypto-utils
akarion-compliance-cloud,minimatch@3.0.4,ISC,https://github.com/isaacs/minimatch
akarion-compliance-cloud,minimist-options@4.1.0,MIT,https://github.com/vadimdemedes/minimist-options
akarion-compliance-cloud,minimist@1.2.5,MIT,https://github.com/substack/minimist
akarion-compliance-cloud,minipass@3.1.3,ISC,https://github.com/isaacs/minipass
akarion-compliance-cloud,minizlib@2.1.2,MIT,https://github.com/isaacs/minizlib
akarion-compliance-cloud,mississippi@3.0.0,BSD-2-Clause,https://github.com/maxogden/mississippi
akarion-compliance-cloud,mixin-deep@1.3.2,MIT,https://github.com/jonschlinkert/mixin-deep
akarion-compliance-cloud,mixme@0.5.4,MIT,https://github.com/adaltas/node-mixme
akarion-compliance-cloud,mkdirp@0.5.5,MIT,https://github.com/substack/node-mkdirp
akarion-compliance-cloud,mkdirp@1.0.4,MIT,https://github.com/isaacs/node-mkdirp
akarion-compliance-cloud,modern-normalize@1.1.0,MIT,https://github.com/sindresorhus/modern-normalize
akarion-compliance-cloud,moment@2.29.1,MIT,https://github.com/moment/moment
akarion-compliance-cloud,morgan@1.10.0,MIT,https://github.com/expressjs/morgan
akarion-compliance-cloud,move-concurrently@1.0.1,ISC,https://github.com/npm/move-concurrently
akarion-compliance-cloud,ms@2.0.0,MIT,https://github.com/zeit/ms
akarion-compliance-cloud,ms@2.1.1,MIT,https://github.com/zeit/ms
akarion-compliance-cloud,ms@2.1.2,MIT,https://github.com/zeit/ms
akarion-compliance-cloud,multicast-dns-service-types@1.1.0,MIT,https://github.com/mafintosh/multicast-dns-service-types
akarion-compliance-cloud,multicast-dns@6.2.3,MIT,https://github.com/mafintosh/multicast-dns
akarion-compliance-cloud,multiparty@4.2.2,MIT,https://github.com/pillarjs/multiparty
akarion-compliance-cloud,multistream@2.1.1,MIT,https://github.com/feross/multistream
akarion-compliance-cloud,mz@2.7.0,MIT,https://github.com/normalize/mz
akarion-compliance-cloud,nan@2.14.2,MIT,https://github.com/nodejs/nan
akarion-compliance-cloud,nanoid@3.2.0,MIT,https://github.com/ai/nanoid
akarion-compliance-cloud,nanomatch@1.2.13,MIT,https://github.com/micromatch/nanomatch
akarion-compliance-cloud,natural-compare@1.4.0,MIT,https://github.com/litejs/natural-compare-lite
akarion-compliance-cloud,negotiator@0.6.2,MIT,https://github.com/jshttp/negotiator
akarion-compliance-cloud,neo-async@2.6.2,MIT,https://github.com/suguru03/neo-async
akarion-compliance-cloud,next-tick@1.0.0,MIT,https://github.com/medikoo/next-tick
akarion-compliance-cloud,next-tick@1.1.0,ISC,https://github.com/medikoo/next-tick
akarion-compliance-cloud,nice-try@1.0.5,MIT,https://github.com/electerious/nice-try
akarion-compliance-cloud,no-case@2.3.2,MIT,https://github.com/blakeembrey/no-case
akarion-compliance-cloud,node-addon-api@1.7.2,MIT,https://github.com/nodejs/node-addon-api
akarion-compliance-cloud,node-cache@4.2.1,MIT,https://github.com/mpneuried/nodecache
akarion-compliance-cloud,node-cron@2.0.3,ISC,https://github.com/merencia/node-cron
akarion-compliance-cloud,node-emoji@1.11.0,MIT,https://github.com/omnidan/node-emoji
akarion-compliance-cloud,node-fetch@2.6.7,MIT,https://github.com/bitinn/node-fetch
akarion-compliance-cloud,node-forge@0.10.0,(BSD-3-Clause OR GPL-2.0),https://github.com/digitalbazaar/forge
akarion-compliance-cloud,node-int64@0.4.0,MIT,https://github.com/broofa/node-int64
akarion-compliance-cloud,node-ipc@9.2.1,MIT,https://github.com/RIAEvangelist/node-ipc
akarion-compliance-cloud,node-libs-browser@2.2.1,MIT,https://github.com/webpack/node-libs-browser
akarion-compliance-cloud,node-modules-regexp@1.0.0,MIT,https://github.com/jamestalmage/node-modules-regexp
akarion-compliance-cloud,node-notifier@5.4.5,MIT,https://github.com/mikaelbr/node-notifier
akarion-compliance-cloud,node-notifier@8.0.1,MIT,https://github.com/mikaelbr/node-notifier
akarion-compliance-cloud,node-releases@2.0.1,MIT,https://github.com/chicoxyzzy/node-releases
akarion-compliance-cloud,node-rsa@1.1.1,MIT,https://github.com/rzcoder/node-rsa
akarion-compliance-cloud,node-xmllint@1.0.0,MIT,https://github.com/tib-tib/xml.js
akarion-compliance-cloud,nopt@5.0.0,ISC,https://github.com/npm/nopt
akarion-compliance-cloud,normalize-package-data@2.5.0,BSD-2-Clause,https://github.com/npm/normalize-package-data
akarion-compliance-cloud,normalize-package-data@3.0.2,BSD-2-Clause,https://github.com/npm/normalize-package-data
akarion-compliance-cloud,normalize-path@1.0.0,MIT,https://github.com/jonschlinkert/normalize-path
akarion-compliance-cloud,normalize-path@2.1.1,MIT,https://github.com/jonschlinkert/normalize-path
akarion-compliance-cloud,normalize-path@3.0.0,MIT,https://github.com/jonschlinkert/normalize-path
akarion-compliance-cloud,normalize-range@0.1.2,MIT,https://github.com/jamestalmage/normalize-range
akarion-compliance-cloud,normalize-selector@0.2.0,MIT,https://github.com/getify/normalize-selector
akarion-compliance-cloud,normalize-url@1.9.1,MIT,https://github.com/sindresorhus/normalize-url
akarion-compliance-cloud,normalize-url@3.3.0,MIT,https://github.com/sindresorhus/normalize-url
akarion-compliance-cloud,noty@3.2.0-beta,MIT,https://github.com/needim/noty
akarion-compliance-cloud,npm-run-path@2.0.2,MIT,https://github.com/sindresorhus/npm-run-path
akarion-compliance-cloud,npm-run-path@4.0.1,MIT,https://github.com/sindresorhus/npm-run-path
akarion-compliance-cloud,npmlog@4.1.2,ISC,https://github.com/npm/npmlog
akarion-compliance-cloud,nth-check@1.0.2,BSD-2-Clause,https://github.com/fb55/nth-check
akarion-compliance-cloud,nth-check@2.0.1,BSD-2-Clause,https://github.com/fb55/nth-check
akarion-compliance-cloud,num2fraction@1.2.2,MIT,https://github.com/yisibl/num2fraction
akarion-compliance-cloud,number-is-nan@1.0.1,MIT,https://github.com/sindresorhus/number-is-nan
akarion-compliance-cloud,nwsapi@2.2.0,MIT,https://github.com/dperini/nwsapi
akarion-compliance-cloud,oauth-sign@0.9.0,Apache-2.0,https://github.com/mikeal/oauth-sign
akarion-compliance-cloud,object-assign@4.1.1,MIT,https://github.com/sindresorhus/object-assign
akarion-compliance-cloud,object-copy@0.1.0,MIT,https://github.com/jonschlinkert/object-copy
akarion-compliance-cloud,object-hash@2.2.0,MIT,https://github.com/puleos/object-hash
akarion-compliance-cloud,object-inspect@1.11.0,MIT,https://github.com/inspect-js/object-inspect
akarion-compliance-cloud,object-is@1.1.4,MIT,https://github.com/es-shims/object-is
akarion-compliance-cloud,object-keys@1.1.1,MIT,https://github.com/ljharb/object-keys
akarion-compliance-cloud,object-visit@1.0.1,MIT,https://github.com/jonschlinkert/object-visit
akarion-compliance-cloud,object.assign@4.1.2,MIT,https://github.com/ljharb/object.assign
akarion-compliance-cloud,object.entries@1.1.3,MIT,https://github.com/es-shims/Object.entries
akarion-compliance-cloud,object.getownpropertydescriptors@2.1.1,MIT,https://github.com/es-shims/object.getownpropertydescriptors
akarion-compliance-cloud,object.pick@1.3.0,MIT,https://github.com/jonschlinkert/object.pick
akarion-compliance-cloud,object.values@1.1.2,MIT,https://github.com/es-shims/Object.values
akarion-compliance-cloud,obuf@1.1.2,MIT,https://github.com/indutny/offset-buffer
akarion-compliance-cloud,on-finished@2.3.0,MIT,https://github.com/jshttp/on-finished
akarion-compliance-cloud,on-headers@1.0.2,MIT,https://github.com/jshttp/on-headers
akarion-compliance-cloud,once@1.4.0,ISC,https://github.com/isaacs/once
akarion-compliance-cloud,onetime@2.0.1,MIT,https://github.com/sindresorhus/onetime
akarion-compliance-cloud,onetime@5.1.2,MIT,https://github.com/sindresorhus/onetime
akarion-compliance-cloud,only@0.0.2,MIT*,https://github.com/visionmedia/node-only
akarion-compliance-cloud,open@6.4.0,MIT,https://github.com/sindresorhus/open
akarion-compliance-cloud,open@7.4.2,MIT,https://github.com/sindresorhus/open
akarion-compliance-cloud,opencollective-postinstall@2.0.3,MIT,https://github.com/opencollective/opencollective-postinstall
akarion-compliance-cloud,opener@1.5.2,(WTFPL OR MIT),https://github.com/domenic/opener
akarion-compliance-cloud,opn@5.5.0,MIT,https://github.com/sindresorhus/opn
akarion-compliance-cloud,optionator@0.8.3,MIT,https://github.com/gkz/optionator
akarion-compliance-cloud,optionator@0.9.1,MIT,https://github.com/gkz/optionator
akarion-compliance-cloud,ora@3.4.0,MIT,https://github.com/sindresorhus/ora
akarion-compliance-cloud,original@1.0.2,MIT,https://github.com/unshiftio/original
akarion-compliance-cloud,os-browserify@0.3.0,MIT,https://github.com/CoderPuppy/os-browserify
akarion-compliance-cloud,ospath@1.2.2,MIT,https://github.com/jprichardson/ospath
akarion-compliance-cloud,p-each-series@1.0.0,MIT,https://github.com/sindresorhus/p-each-series
akarion-compliance-cloud,p-each-series@2.2.0,MIT,https://github.com/sindresorhus/p-each-series
akarion-compliance-cloud,p-finally@1.0.0,MIT,https://github.com/sindresorhus/p-finally
akarion-compliance-cloud,p-finally@2.0.1,MIT,https://github.com/sindresorhus/p-finally
akarion-compliance-cloud,p-limit@1.3.0,MIT,https://github.com/sindresorhus/p-limit
akarion-compliance-cloud,p-limit@2.3.0,MIT,https://github.com/sindresorhus/p-limit
akarion-compliance-cloud,p-limit@3.1.0,MIT,https://github.com/sindresorhus/p-limit
akarion-compliance-cloud,p-locate@2.0.0,MIT,https://github.com/sindresorhus/p-locate
akarion-compliance-cloud,p-locate@3.0.0,MIT,https://github.com/sindresorhus/p-locate
akarion-compliance-cloud,p-locate@4.1.0,MIT,https://github.com/sindresorhus/p-locate
akarion-compliance-cloud,p-locate@5.0.0,MIT,https://github.com/sindresorhus/p-locate
akarion-compliance-cloud,p-map@2.1.0,MIT,https://github.com/sindresorhus/p-map
akarion-compliance-cloud,p-map@4.0.0,MIT,https://github.com/sindresorhus/p-map
akarion-compliance-cloud,p-reduce@1.0.0,MIT,https://github.com/sindresorhus/p-reduce
akarion-compliance-cloud,p-retry@3.0.1,MIT,https://github.com/sindresorhus/p-retry
akarion-compliance-cloud,p-try@1.0.0,MIT,https://github.com/sindresorhus/p-try
akarion-compliance-cloud,p-try@2.2.0,MIT,https://github.com/sindresorhus/p-try
akarion-compliance-cloud,pako@0.2.9,MIT,https://github.com/nodeca/pako
akarion-compliance-cloud,pako@1.0.11,(MIT AND Zlib),https://github.com/nodeca/pako
akarion-compliance-cloud,parallel-transform@1.2.0,MIT,https://github.com/mafintosh/parallel-transform
akarion-compliance-cloud,param-case@2.1.1,MIT,https://github.com/blakeembrey/param-case
akarion-compliance-cloud,parchment@1.1.4,BSD-3-Clause,https://github.com/quilljs/parchment
akarion-compliance-cloud,parent-module@1.0.1,MIT,https://github.com/sindresorhus/parent-module
akarion-compliance-cloud,parse-asn1@5.1.6,ISC,https://github.com/crypto-browserify/parse-asn1
akarion-compliance-cloud,parse-entities@2.0.0,MIT,https://github.com/wooorm/parse-entities
akarion-compliance-cloud,parse-json@2.2.0,MIT,https://github.com/sindresorhus/parse-json
akarion-compliance-cloud,parse-json@4.0.0,MIT,https://github.com/sindresorhus/parse-json
akarion-compliance-cloud,parse-json@5.1.0,MIT,https://github.com/sindresorhus/parse-json
akarion-compliance-cloud,parse-json@5.2.0,MIT,https://github.com/sindresorhus/parse-json
akarion-compliance-cloud,parse-srcset@1.0.2,MIT,https://github.com/albell/parse-srcset
akarion-compliance-cloud,parse5-htmlparser2-tree-adapter@6.0.1,MIT,https://github.com/inikulin/parse5
akarion-compliance-cloud,parse5@4.0.0,MIT,https://github.com/inikulin/parse5
akarion-compliance-cloud,parse5@5.1.0,MIT,https://github.com/inikulin/parse5
akarion-compliance-cloud,parse5@5.1.1,MIT,https://github.com/inikulin/parse5
akarion-compliance-cloud,parse5@6.0.1,MIT,https://github.com/inikulin/parse5
akarion-compliance-cloud,parseurl@1.3.3,MIT,https://github.com/pillarjs/parseurl
akarion-compliance-cloud,pascalcase@0.1.1,MIT,https://github.com/jonschlinkert/pascalcase
akarion-compliance-cloud,path-browserify@0.0.1,MIT,https://github.com/substack/path-browserify
akarion-compliance-cloud,path-dirname@1.0.2,MIT,https://github.com/es128/path-dirname
akarion-compliance-cloud,path-exists@2.1.0,MIT,https://github.com/sindresorhus/path-exists
akarion-compliance-cloud,path-exists@3.0.0,MIT,https://github.com/sindresorhus/path-exists
akarion-compliance-cloud,path-exists@4.0.0,MIT,https://github.com/sindresorhus/path-exists
akarion-compliance-cloud,path-is-absolute@1.0.1,MIT,https://github.com/sindresorhus/path-is-absolute
akarion-compliance-cloud,path-is-inside@1.0.2,(WTFPL OR MIT),https://github.com/domenic/path-is-inside
akarion-compliance-cloud,path-key@2.0.1,MIT,https://github.com/sindresorhus/path-key
akarion-compliance-cloud,path-key@3.1.1,MIT,https://github.com/sindresorhus/path-key
akarion-compliance-cloud,path-parse@1.0.7,MIT,https://github.com/jbgutierrez/path-parse
akarion-compliance-cloud,path-to-regexp@0.1.7,MIT,https://github.com/component/path-to-regexp
akarion-compliance-cloud,path-to-regexp@6.2.0,MIT,https://github.com/pillarjs/path-to-regexp
akarion-compliance-cloud,path-type@1.1.0,MIT,https://github.com/sindresorhus/path-type
akarion-compliance-cloud,path-type@2.0.0,MIT,https://github.com/sindresorhus/path-type
akarion-compliance-cloud,path-type@3.0.0,MIT,https://github.com/sindresorhus/path-type
akarion-compliance-cloud,path-type@4.0.0,MIT,https://github.com/sindresorhus/path-type
akarion-compliance-cloud,pbkdf2@3.1.1,MIT,https://github.com/crypto-browserify/pbkdf2
akarion-compliance-cloud,pdf-text-extract@1.5.0,BSD*,https://github.com/nisaacson/pdf-text-extract
akarion-compliance-cloud,pdfkit@0.11.0,MIT,https://github.com/foliojs/pdfkit
akarion-compliance-cloud,pdfkit@0.12.1,MIT,https://github.com/foliojs/pdfkit
akarion-compliance-cloud,pdfmake@0.1.69,MIT,https://github.com/bpampuch/pdfmake
akarion-compliance-cloud,pend@1.2.0,MIT,https://github.com/andrewrk/node-pend
akarion-compliance-cloud,per-env@1.0.2,MIT,https://github.com/ericclemmons/per-env
akarion-compliance-cloud,perfect-scrollbar@1.5.2,MIT,https://github.com/mdbootstrap/perfect-scrollbar
akarion-compliance-cloud,performance-now@2.1.0,MIT,https://github.com/braveg1rl/performance-now
akarion-compliance-cloud,picocolors@0.2.1,ISC,https://github.com/alexeyraspopov/picocolors
akarion-compliance-cloud,picocolors@1.0.0,ISC,https://github.com/alexeyraspopov/picocolors
akarion-compliance-cloud,picomatch@2.2.3,MIT,https://github.com/micromatch/picomatch
akarion-compliance-cloud,pify@2.3.0,MIT,https://github.com/sindresorhus/pify
akarion-compliance-cloud,pify@3.0.0,MIT,https://github.com/sindresorhus/pify
akarion-compliance-cloud,pify@4.0.1,MIT,https://github.com/sindresorhus/pify
akarion-compliance-cloud,pinkie-promise@2.0.1,MIT,https://github.com/floatdrop/pinkie-promise
akarion-compliance-cloud,pinkie@2.0.4,MIT,https://github.com/floatdrop/pinkie
akarion-compliance-cloud,pirates@4.0.1,MIT,https://github.com/ariporad/pirates
akarion-compliance-cloud,pkg-dir@2.0.0,MIT,https://github.com/sindresorhus/pkg-dir
akarion-compliance-cloud,pkg-dir@3.0.0,MIT,https://github.com/sindresorhus/pkg-dir
akarion-compliance-cloud,pkg-dir@4.2.0,MIT,https://github.com/sindresorhus/pkg-dir
akarion-compliance-cloud,pkg-dir@5.0.0,MIT,https://github.com/sindresorhus/pkg-dir
akarion-compliance-cloud,please-upgrade-node@3.2.0,MIT,https://github.com/typicode/please-upgrade-node
akarion-compliance-cloud,pn@1.1.0,MIT,https://github.com/cscott/node-pn
akarion-compliance-cloud,png-js@1.0.0,MIT*,https://github.com/devongovett/png.js
akarion-compliance-cloud,pnp-webpack-plugin@1.6.4,MIT,https://github.com/arcanis/pnp-webpack-plugin
akarion-compliance-cloud,popper.js@1.16.1,MIT,https://github.com/FezVrasta/popper.js
akarion-compliance-cloud,portal-vue@2.1.7,MIT,https://github.com/LinusBorg/portal-vue
akarion-compliance-cloud,portfinder@1.0.28,MIT,https://github.com/http-party/node-portfinder
akarion-compliance-cloud,posix-character-classes@0.1.1,MIT,https://github.com/jonschlinkert/posix-character-classes
akarion-compliance-cloud,postcss-calc@7.0.5,MIT,https://github.com/postcss/postcss-calc
akarion-compliance-cloud,postcss-colormin@4.0.3,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-convert-values@4.0.1,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-discard-comments@4.0.2,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-discard-duplicates@4.0.2,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-discard-empty@4.0.1,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-discard-overridden@4.0.1,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-functions@3.0.0,MIT,https://github.com/andyjansson/postcss-functions
akarion-compliance-cloud,postcss-html@0.36.0,MIT,https://github.com/gucong3000/postcss-html
akarion-compliance-cloud,postcss-import@12.0.1,MIT,https://github.com/postcss/postcss-import
akarion-compliance-cloud,postcss-js@2.0.3,MIT,https://github.com/postcss/postcss-js
akarion-compliance-cloud,postcss-less@3.1.4,MIT,https://github.com/shellscape/postcss-less
akarion-compliance-cloud,postcss-load-config@2.1.2,MIT,https://github.com/postcss/postcss-load-config
akarion-compliance-cloud,postcss-load-config@3.1.1,MIT,https://github.com/postcss/postcss-load-config
akarion-compliance-cloud,postcss-loader@3.0.0,MIT,https://github.com/postcss/postcss-loader
akarion-compliance-cloud,postcss-media-query-parser@0.2.3,MIT,https://github.com/dryoma/postcss-media-query-parser
akarion-compliance-cloud,postcss-merge-longhand@4.0.11,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-merge-rules@4.0.3,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-minify-font-values@4.0.2,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-minify-gradients@4.0.2,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-minify-params@4.0.2,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-minify-selectors@4.0.2,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-modules-extract-imports@2.0.0,ISC,https://github.com/css-modules/postcss-modules-extract-imports
akarion-compliance-cloud,postcss-modules-local-by-default@3.0.3,MIT,https://github.com/css-modules/postcss-modules-local-by-default
akarion-compliance-cloud,postcss-modules-scope@2.2.0,ISC,https://github.com/css-modules/postcss-modules-scope
akarion-compliance-cloud,postcss-modules-values@3.0.0,ISC,https://github.com/css-modules/postcss-modules-values
akarion-compliance-cloud,postcss-nested@4.2.3,MIT,https://github.com/postcss/postcss-nested
akarion-compliance-cloud,postcss-normalize-charset@4.0.1,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-normalize-display-values@4.0.2,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-normalize-positions@4.0.2,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-normalize-repeat-style@4.0.2,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-normalize-string@4.0.2,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-normalize-timing-functions@4.0.2,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-normalize-unicode@4.0.1,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-normalize-url@4.0.1,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-normalize-whitespace@4.0.2,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-ordered-values@4.1.2,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-reduce-initial@4.0.3,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-reduce-transforms@4.0.2,MIT,https://github.com/cssnano/cssnano
